row_id,sample_id,Canonical SMILES,source_type,outer_fold,group_id
205,0464a33ed245056af026,C#CCONC(=O)c1ccccc1,TOXRIC_only,3,0464a33ed245056af026
206,345dec69cead4169b912,C#CCOP(=O)(OC)OC,TOXRIC_only,5,345dec69cead4169b912
207,d683d0f118e2a9ab9eb3,C#CCOP(=O)(OCC)OCC,TOXRIC_only,5,d683d0f118e2a9ab9eb3
208,b3ec470b6f1e8ef3623a,C#CCOc1ccc(C=CC(O)CN2CCOCC2)cc1,TOXRIC_only,2,b3ec470b6f1e8ef3623a
209,804bbcbb8a50e67c600e,C#CCOc1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1,TOXRIC_only,4,804bbcbb8a50e67c600e
210,f573716433dac31c7276,C#CCOc1ccc(N2C(=O)C3CC=CCC3C2=O)cc1,TOXRIC_only,1,f573716433dac31c7276
211,b1340cd0cd87024a8dbb,C#CCSC(C)(C)C(=O)NC,TOXRIC_only,4,b1340cd0cd87024a8dbb
212,4d7a0084793e51c09ad2,C#CCSC(C)(C)C(N)=O,TOXRIC_only,4,4d7a0084793e51c09ad2
213,770f6af93a35b30ead0e,C#CCSC(CC)(CC)C(=O)NC,TOXRIC_only,2,770f6af93a35b30ead0e
214,5ee1310e4b36d8e0ed47,C#CCSC(CC)(CC)C(N)=O,TOXRIC_only,1,5ee1310e4b36d8e0ed47
215,0c8f43d1e553c9bfaf5c,C#CCSCCN,TOXRIC_only,5,0c8f43d1e553c9bfaf5c
216,54adf9fb45de5dcf8865,C#CCSP(=O)(OC)OCCOC,TOXRIC_only,1,54adf9fb45de5dcf8865
217,48ad034e804d69b69864,C#CCSP(=O)(OC)OCCOCC,TOXRIC_only,1,48ad034e804d69b69864
218,dd4a41a1fc82101f806c,C#CCSP(=O)(OC)OCc1ccco1,TOXRIC_only,2,dd4a41a1fc82101f806c
219,de4a53535286817b21cc,C#CCSP(=O)(OCC)OCCOC,TOXRIC_only,2,de4a53535286817b21cc
220,7504e007b3f551a31e4c,C#CCSP(=O)(OCC)OCc1ccoc1,TOXRIC_only,5,7504e007b3f551a31e4c
221,0b65976581988636af84,C#CCSP(=O)(SC)SC,TOXRIC_only,2,0b65976581988636af84
222,8ec8d197f514eac3cd43,C#CCSP(=S)(SC)SC,TOXRIC_only,1,8ec8d197f514eac3cd43
223,102e85906abea2ff83af,C#CCSc1nc2ccccc2n1C,TOXRIC_only,4,102e85906abea2ff83af
224,fd51647c03a2bc175c36,C#CCSc1nccn1C,TOXRIC_only,2,fd51647c03a2bc175c36
225,ee00a4f7c1ea56ef1a63,C#CC[N+](CC)(CC)CC(=O)Nc1c(C)cc(C)cc1C,TOXRIC_only,3,ee00a4f7c1ea56ef1a63
226,5d3b900a277f2efa2917,C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,TOXRIC_only,5,5d3b900a277f2efa2917
227,47920fce3d67d22748b3,C#CCn1c(=O)oc2ccccc21,mixed,2,47920fce3d67d22748b3
228,bda4c0dd6396143c5c19,C#Cc1ccc(C23OCC(C(=C)C)(CO2)CO3)cc1,TOXRIC_only,4,bda4c0dd6396143c5c19
229,4a000b75cbadda48f2f5,C#Cc1ccc(C23OCC(C(C)(C)C)(CO2)CO3)cc1,TOXRIC_only,4,4a000b75cbadda48f2f5
230,d90648067c618e64ffe0,C#Cc1ccc(C23OCC(C(C)C)(CO2)CO3)cc1,TOXRIC_only,2,d90648067c618e64ffe0
231,93d2b02efa4b5433f2ba,C#Cc1ccc(C23OCC(C(C)C=C)(CO2)CO3)cc1,TOXRIC_only,2,93d2b02efa4b5433f2ba
232,f768065e858ffca862de,C#Cc1ccc(C23OCC(C(C)CC)(CO2)CO3)cc1,TOXRIC_only,4,f768065e858ffca862de
233,99f2ac901e909454007d,C#Cc1ccc(C23OCC(C)(CO2)CO3)cc1,TOXRIC_only,4,99f2ac901e909454007d
234,7d9422f4a30b27d1ef3e,C#Cc1ccc(C23OCC(C4(C)CC4)(CO2)CO3)cc1,TOXRIC_only,5,7d9422f4a30b27d1ef3e
235,fad03c69ac8960cc260a,C#Cc1ccc(C23OCC(C4C=CCCC4)(CO2)CO3)cc1,TOXRIC_only,5,fad03c69ac8960cc260a
236,cc99bcbf9562d7ee355a,C#Cc1ccc(C23OCC(C4CC4)(CO2)CO3)cc1,TOXRIC_only,3,cc99bcbf9562d7ee355a
237,5f77e1cddba285bd272e,C#Cc1ccc(C23OCC(C4CC4C)(CO2)CO3)cc1,TOXRIC_only,4,5f77e1cddba285bd272e
238,6e9580adc3a86d49cb59,C#Cc1ccc(C23OCC(C4CCC4)(CO2)CO3)cc1,TOXRIC_only,5,6e9580adc3a86d49cb59
239,2c1ec8a72695c5865033,C#Cc1ccc(C23OCC(C4CCCC4)(CO2)CO3)cc1,TOXRIC_only,2,2c1ec8a72695c5865033
240,2585494fe5e6a8864aba,C#Cc1ccc(C23OCC(C4CCCCC4)(CO2)CO3)cc1,TOXRIC_only,4,2585494fe5e6a8864aba
241,9773ba6e177a45b62027,C#Cc1ccc(C23OCC(C4CCCCCC4)(CO2)CO3)cc1,TOXRIC_only,1,9773ba6e177a45b62027
242,5202845581a800e38415,C#Cc1ccc(C23OCC(CC(=C)C)(CO2)CO3)cc1,TOXRIC_only,3,5202845581a800e38415
243,5056a83b709d3f1888b2,C#Cc1ccc(C23OCC(CC(C)(C)C)(CO2)CO3)cc1,TOXRIC_only,1,5056a83b709d3f1888b2
244,19144c993ddf530cff02,C#Cc1ccc(C23OCC(CC(C)C)(CO2)CO3)cc1,TOXRIC_only,5,19144c993ddf530cff02
245,7e2edfc52f0c9e1c7c3a,C#Cc1ccc(C23OCC(CC)(CO2)CO3)cc1,TOXRIC_only,2,7e2edfc52f0c9e1c7c3a
246,26252beaf433c7960f3e,C#Cc1ccc(C23OCC(CC=C)(CO2)CO3)cc1,TOXRIC_only,4,26252beaf433c7960f3e
247,f775ebc8df1f9aae3dd4,C#Cc1ccc(C23OCC(CCC(C)C)(CO2)CO3)cc1,TOXRIC_only,2,f775ebc8df1f9aae3dd4
248,492846207a54a98d1032,C#Cc1ccc(C23OCC(CCC)(CO2)CO3)cc1,mixed,1,492846207a54a98d1032
249,00050a49d98a3cb8b8dc,C#Cc1ccc(C23OCC(CCCC)(CO2)CO3)cc1,TOXRIC_only,5,00050a49d98a3cb8b8dc
250,3aefaa087d97b5ce1b09,C#Cc1ccc(C23OCC(CCCCC)(CO2)CO3)cc1,TOXRIC_only,1,3aefaa087d97b5ce1b09
251,849d32324b2f31f566fa,C#Cc1ccc(C23OCC(CCCCCC)(CO2)CO3)cc1,TOXRIC_only,1,849d32324b2f31f566fa
252,b888adbdde22034b898d,C#Cc1ccc(C23OCC(CCl)(CO2)CO3)cc1,TOXRIC_only,1,b888adbdde22034b898d
253,4c5397e029742fdba8b3,C#Cc1ccc(C23OCC(N(C)C)(CO2)CO3)cc1,TOXRIC_only,4,4c5397e029742fdba8b3
254,452a017b51f8e378d6ba,C#Cc1ccc(C23OCC(N(CC)CC)(CO2)CO3)cc1,TOXRIC_only,2,452a017b51f8e378d6ba
255,b3eb6174335ec9bbb1f8,C#Cc1ccc(C23OCC(c4ccc(C)cc4)(CO2)CO3)cc1,TOXRIC_only,4,b3eb6174335ec9bbb1f8
256,5d13fc3f40ea8c7d0ce7,C#Cc1ccc(C23OCC(c4ccc(Cl)cc4)(CO2)CO3)cc1,TOXRIC_only,4,5d13fc3f40ea8c7d0ce7
257,47e623e5a0e39db0a3ba,C#Cc1ccc(C23OCC(c4ccc(F)cc4)(CO2)CO3)cc1,TOXRIC_only,2,47e623e5a0e39db0a3ba
258,85c13975da6495e11271,C#Cc1ccc(C23OCC(c4ccc(OC)cc4)(CO2)CO3)cc1,TOXRIC_only,5,85c13975da6495e11271
259,eff1648200692e9e7297,C#Cc1ccc(C23OCC(c4cccc(F)c4)(CO2)CO3)cc1,TOXRIC_only,2,eff1648200692e9e7297
260,4050afc75e25348af13e,C#Cc1ccc(C23OCC(c4ccccc4)(CO2)CO3)cc1,TOXRIC_only,4,4050afc75e25348af13e
261,a8d48cc1abf46477d9fd,C#Cc1ccc(C23OCC(c4ccccc4F)(CO2)CO3)cc1,TOXRIC_only,1,a8d48cc1abf46477d9fd
262,b339e076f646aaf7a4b1,C#Cc1ccc([Si]23OCCN(CCO2)CCO3)cc1,TOXRIC_only,5,b339e076f646aaf7a4b1
263,5d8b8b636e2714cd2175,C(#CCN1CCCC1)CN1CCCC1,TOXRIC_only,1,5d8b8b636e2714cd2175
264,872014c508f6f691930f,C(#Cc1ccccc1)CN1CCN(Cc2ccc3c(c2)OCO3)CC1,TOXRIC_only,2,872014c508f6f691930f
265,2d05a3ef6a9a8f19628a,C(=CC1(N2CCCCC2)CCCCC1)c1ccccc1,TOXRIC_only,2,2d05a3ef6a9a8f19628a
266,65106bea85745e6d3e42,C(=CC1SCCS1)c1ccccc1,TOXRIC_only,1,65106bea85745e6d3e42
267,8b26335aae9b7d312f53,C(=CC=[N+](Cc1ccccc1)Cc1ccccc1)C=CN(Cc1ccccc1)Cc1ccccc1,TOXRIC_only,1,8b26335aae9b7d312f53
268,ef8a22d035fab3eba4b5,C(=CC=[N+]1CC=CC1)C=CN1CC=CC1,TOXRIC_only,1,ef8a22d035fab3eba4b5
269,a37a43d0d859411882df,C(=CC=[N+]1CCC(c2ccccc2)CC1)C=CN1CCC(c2ccccc2)CC1,TOXRIC_only,5,a37a43d0d859411882df
270,de9e23dfb9eb599c1900,C(=CC=[N+]1CCCC1)C=CN1CCCC1,TOXRIC_only,4,de9e23dfb9eb599c1900
271,8ca89bfbc27851638ca3,C(=CC=[N+]1CCCCC1)C=CN1CCCCC1,TOXRIC_only,4,8ca89bfbc27851638ca3
272,34ad662cd7848f9b6e59,C(=CC=[N+]1CCCCCCC1)C=CN1CCCCCCC1,TOXRIC_only,5,34ad662cd7848f9b6e59
273,73afcc434c2f7c13f398,C(=CC=[N+]1CCCCCCCC1)C=CN1CCCCCCCC1,TOXRIC_only,1,73afcc434c2f7c13f398
274,bbf9ac005254b491f3d5,C(=CC=[N+]1CCCc2ccccc21)C=CN1CCCc2ccccc21,TOXRIC_only,1,bbf9ac005254b491f3d5
275,3aead04928dd7a7cef5e,C(=CC=[N+]1CCOCC1)C=CN1CCOCC1,TOXRIC_only,3,3aead04928dd7a7cef5e
276,2d5df642b2069f315660,C(=CCN1CCCCC1)Cc1ccccc1,TOXRIC_only,5,2d5df642b2069f315660
277,43bbc4971bec1b10037d,C(=Cc1ccc(Nc2nnns2)cc1)c1ccccc1,TOXRIC_only,5,43bbc4971bec1b10037d
278,40b5257b0a2c1c5098de,C(=Cc1cccc2ccccc12)c1ccncc1,TOXRIC_only,1,40b5257b0a2c1c5098de
279,c98bbdbb1e5eeca3c2a2,C(=Cc1ccccc1)CC1(N2CCCCC2)CCCCC1,TOXRIC_only,1,c98bbdbb1e5eeca3c2a2
280,81e0e8cc9ea3556dac56,C(=Cc1ccccc1)CN1CC(c2ccccc2)C1,TOXRIC_only,2,81e0e8cc9ea3556dac56
281,85210450903ffecc6758,C(=Cc1ccccc1)CN1CC2CC(C1)c1ccccc1O2,TOXRIC_only,5,85210450903ffecc6758
282,f0a373807517a2c378ef,C(=Cc1ccccc1)CN1CCCCC1,TOXRIC_only,5,f0a373807517a2c378ef
283,63260b800886024402cd,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,TOXRIC_only,2,63260b800886024402cd
284,4f1b5035e707afd2e53b,C(=Cc1ccccc1)CN1CCN(Cc2ccc3c(c2)OCO3)CC1,TOXRIC_only,2,4f1b5035e707afd2e53b
285,099ba784e293a3e38dac,C(=Cc1ccccc1)CN1CCN(c2ncnc3nc[nH]c23)CC1,TOXRIC_only,3,099ba784e293a3e38dac
286,e8ca2c6a7ce9fc507c26,C(=Cc1ccccc1)CN1CCc2ncccc2C1,TOXRIC_only,3,e8ca2c6a7ce9fc507c26
287,6bda2104cde1634674b3,C(=NC1CCCCC1)=NC1CCCCC1,TOXRIC_only,5,6bda2104cde1634674b3
288,3307db24de613323e4d2,C(=NCC(CCN1CCCC1)(CCN1CCCC1)c1cccc2ccccc12)C(CCN1CCCC1)(CCN1CCCC1)c1cccc2ccccc12,TOXRIC_only,2,3307db24de613323e4d2
289,096a94fcb46871feedc7,C(=NCC(CCN1CCCCC1)(CCN1CCCCC1)c1cccc2ccccc12)C(CCN1CCCCC1)(CCN1CCCCC1)c1cccc2ccccc12,TOXRIC_only,3,096a94fcb46871feedc7
290,2494462bb99f9b76cb41,C(=NCC(CCN1CCOCC1)(CCN1CCOCC1)c1cccc2ccccc12)C(CCN1CCOCC1)(CCN1CCOCC1)c1cccc2ccccc12,TOXRIC_only,1,2494462bb99f9b76cb41
291,ff751d56bbaa2f724218,C(=NCCc1ccccc1)NCCc1ccccc1,TOXRIC_only,2,ff751d56bbaa2f724218
292,97a93658f875e39a251a,C(=NN=Cc1ccccc1)c1ccccc1,TOXRIC_only,2,97a93658f875e39a251a
293,f8c64b0ea8b6d511c94e,C(=NOC(c1ccccc1)c1ccccc1)c1ccncc1,TOXRIC_only,3,f8c64b0ea8b6d511c94e
294,ee42181471c9b5d07638,C(=NOC1CCCCC1)c1ccncc1,TOXRIC_only,4,ee42181471c9b5d07638
295,852bb054be920c43d1a6,C(=NOCc1ccccc1)c1ccccn1,TOXRIC_only,3,852bb054be920c43d1a6
296,ea2d6707c3773b7a5815,C(=Nc1ccc(N2CCN(c3ccccc3)CC2)cc1)c1ccc(OCc2ccccc2)cc1,TOXRIC_only,4,ea2d6707c3773b7a5815
297,df3d2ac9e6aa509db975,C(=Nc1ccccc1-c1nc2ccccc2[nH]1)c1c(-c2ccccc2)[nH]c2ccccc12,TOXRIC_only,5,df3d2ac9e6aa509db975
298,3bd1229a299f77265b62,C(CCCC1CCCC1)CCNCCSSCCNCCCCCCC1CCCC1,TOXRIC_only,5,3bd1229a299f77265b62
299,fce347ce1557330e04c6,C(CCCCC1OCCO1)CCCC1OCCO1,TOXRIC_only,2,fce347ce1557330e04c6
300,fabdc9f7f2fa2b292fc7,C(CCCN1CCCCC1)CCN1CCCCC1,TOXRIC_only,3,fabdc9f7f2fa2b292fc7
301,85ccbb11d517e1b9604c,C(CCCN1CCSC1)CCC1CCCC1,TOXRIC_only,5,85ccbb11d517e1b9604c
302,ab6b922a5ab96ffdab84,C(CCCN1CCSC1)CCC1CCCCC1,TOXRIC_only,5,ab6b922a5ab96ffdab84
303,7e3e1f638579c99791b8,C(CCN1CCCCC1)=C1c2ccccc2CCc2ccccc21,TOXRIC_only,4,7e3e1f638579c99791b8
304,d147dcc104e1a45b5f90,C(CCN1CCOCC1)=C1c2ccccc2CCc2ccccc21,TOXRIC_only,1,d147dcc104e1a45b5f90
305,e960b88491e738df5ec4,C(CN1CCCCC1)=C(c1ccccc1)c1ccccc1,TOXRIC_only,5,e960b88491e738df5ec4
306,194f98e484eaf0481c49,C(CN1CCCc2ccccc21)=C1c2ccccc2CCc2ccccc21,TOXRIC_only,4,194f98e484eaf0481c49
307,78aa29ef149b6de1db17,C(CN1CCN(c2ccccc2)CC1)=C1c2ccccc2CCc2ccccc21,TOXRIC_only,5,78aa29ef149b6de1db17
308,25248593bac576857784,C(CN1CCN2Cc3[nH]c4ccccc4c3CC2C1)=C(c1ccccc1)c1ccccc1,TOXRIC_only,2,25248593bac576857784
309,a6cded65c50f0c89ef67,C(CN1CCOCC1)=C(CN1CCOCC1)Sc1ccccc1,TOXRIC_only,4,a6cded65c50f0c89ef67
310,181cfa715fcc96550625,C(CN1CCOCC1)=C(c1ccccc1)c1ccccc1,TOXRIC_only,5,181cfa715fcc96550625
311,60f262415493ffc3411b,C(CNC1CCCC1)=C1c2ccccc2CCc2ccccc21,TOXRIC_only,2,60f262415493ffc3411b
312,6f16b72e469ea39fd175,C(CNC1CCCCC1)=C1c2ccccc2CCc2ccccc21,TOXRIC_only,1,6f16b72e469ea39fd175
313,083aa2867ae7d3516be2,C/C(=N/NC(=O)C(C)C)c1ccc(Cl)cc1Cl,TOXRIC_only,2,083aa2867ae7d3516be2
314,0139b557ad49a037aa28,C/C(=N\NC(=O)C(C)C)c1ccccc1Cl,TOXRIC_only,5,0139b557ad49a037aa28
315,f03bbbe69f5d3079b21d,C/C(=N\NC(=O)C(C)O)c1ccccc1Cl,TOXRIC_only,2,f03bbbe69f5d3079b21d
316,d62c814594106d967ea0,C/C(=N\NC(=O)CC(C)O)c1ccccc1Cl,TOXRIC_only,2,d62c814594106d967ea0
317,da1e8a683bdc358ecc85,C/C(=N\NC(=O)c1ccc(C)n1C)c1ccccc1Cl,TOXRIC_only,4,da1e8a683bdc358ecc85
318,dc291d7ad4d28c6e0357,C/C(=N\c1ncnc2c1ncn2C1OC(CO)C(O)C1O)N(C)C,TOXRIC_only,3,dc291d7ad4d28c6e0357
319,ffb654b6d3fd1cf1d058,C/C(CC(=O)O)=N/NC(N)=S,TOXRIC_only,4,ffb654b6d3fd1cf1d058
320,197e03e7477bea98c3d0,C/C(CC(=O)OCc1cncc(F)c1)=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],TOXRIC_only,5,197e03e7477bea98c3d0
321,4f4ab119674416009472,C/C(CC(O)c1ccccn1)=N\NC(N)=S,TOXRIC_only,2,4f4ab119674416009472
322,a9de9be357664e30b318,C/C(Cc1ccccc1)=N\NC(=N)N/N=C(\C)Cc1ccccc1,TOXRIC_only,2,a9de9be357664e30b318
323,95e80e06ca51a0c630ec,C/C=N/C(=S)NN,TOXRIC_only,1,95e80e06ca51a0c630ec
324,d5c626686757569bad5f,C/C=N/N(C(=O)c1ccncc1)c1ccncc1,TOXRIC_only,4,d5c626686757569bad5f
325,87580fd15d42a157956b,C/C=N/c1nc(N)nc(/N=C/C)n1,TOXRIC_only,2,87580fd15d42a157956b
326,b335aa2bffff9f27b699,C/C=N\N(C(=O)c1ccncc1)c1cccc(C)n1,TOXRIC_only,2,b335aa2bffff9f27b699
327,fae248f443c2a91c2da4,C/C=N\N(C(=O)c1ccncc1)c1ccccn1,TOXRIC_only,2,fae248f443c2a91c2da4
328,568057f311b75e2f7231,C1=C(CCC=C2c3ccccc3CCc3ccccc32)CNCC1,TOXRIC_only,4,568057f311b75e2f7231
329,c9be630e54621c16636a,C1=C(CN2CCCCC2)COc2ccccc21,TOXRIC_only,4,c9be630e54621c16636a
330,2e27d35e8bdf75827ee2,C1=C(CN2CCN(CC3=Cc4ccccc4OC3)CC2)COc2ccccc21,TOXRIC_only,1,2e27d35e8bdf75827ee2
331,754bfe5354a0de442f45,C1=C(CN2CCN(c3ccccc3)CC2)COc2ccccc21,TOXRIC_only,4,754bfe5354a0de442f45
332,ffb6264ba0e87ee1d07e,C1=C(c2c[nH]c3ccccc23)CCN(CCc2ccccc2)C1,TOXRIC_only,3,ffb6264ba0e87ee1d07e
333,d79dc6b3a6dce0bd9d02,C1=C(c2cc3ccccc3c(-c3ccccc3)n2)CCNC1,TOXRIC_only,2,d79dc6b3a6dce0bd9d02
334,411816b2b85e38ea066a,C1=C(c2cc3ccccc3c(-c3ccccc3)n2)CNCC1,TOXRIC_only,2,411816b2b85e38ea066a
335,a2a70c9ca46ec50b9b6c,C1=C(c2ccccc2)CCC2CCCCN12,TOXRIC_only,2,a2a70c9ca46ec50b9b6c
336,2c5821b156dab9a2eb93,C1=C(c2ccccc2)CCCC1,mixed,5,2c5821b156dab9a2eb93
337,77e6f8caef39a7c9ec2f,C1=C2CCCNC2C2CC1C1CCCCN1C2,TOXRIC_only,3,77e6f8caef39a7c9ec2f
338,070f58990f332e00566d,C1=CC(=NNc2nncs2)C=CC1,TOXRIC_only,5,070f58990f332e00566d
339,e255de76e49dbee2d84b,C1=CC(c2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2)CC1,TOXRIC_only,3,e255de76e49dbee2d84b
340,3e80e91fe0437c79de8f,C1=CC(c2ccc(OCCCOc3ccc(C4C=CCC4)cc3)cc2)CC1,TOXRIC_only,5,3e80e91fe0437c79de8f
341,9fa341ff77a87ed8f3e6,C1=CC2C3C=CC(C3)C2C1,mixed,1,9fa341ff77a87ed8f3e6
342,a9923797f2d4d9025666,C1=CC2CC1C1CNCC21,TOXRIC_only,5,a9923797f2d4d9025666
343,65adeff4811a4d8995cb,C1=CC2CC1CC2CNC1CC1,TOXRIC_only,2,65adeff4811a4d8995cb
344,da60b33aec2716fd32e6,C1=CC2CC1c1cn(-c3ccccc3)cc12,TOXRIC_only,1,da60b33aec2716fd32e6
345,18592ddf3579d4faabe6,C1=CCC(CN2CCCC2)CC1,TOXRIC_only,1,18592ddf3579d4faabe6
346,ad10bc74df024ba57761,C1=CCC(CNC2CC2)CC1,TOXRIC_only,2,ad10bc74df024ba57761
347,0effdea272ce56b7986f,C1=CCCC(N2CCCCC2)C2CCC(S2)C(N2CCCCC2)CC1,TOXRIC_only,4,0effdea272ce56b7986f
348,5353df65ce4629ed498c,C1=CCCC(N2CCOCC2)C2CCC(S2)C(N2CCOCC2)CC1,TOXRIC_only,1,5353df65ce4629ed498c
349,af30fa9c4ab19b78525f,C1=CCc2cn(-c3ccccc3)cc2C1,TOXRIC_only,2,af30fa9c4ab19b78525f
350,883a7ea5fe8f796b1942,C1=COc2cc(CN3CCN(c4ccccn4)CC3)ccc2O1,TOXRIC_only,4,883a7ea5fe8f796b1942
351,c5026a79ac54c76d1053,C1=COc2cc(CN3CCN(c4cnccn4)CC3)ccc2O1,TOXRIC_only,1,c5026a79ac54c76d1053
352,71af4c9ff609d9667f09,C1=COc2cc(CN3CCN(c4ncccn4)CC3)ccc2O1,TOXRIC_only,4,71af4c9ff609d9667f09
353,0259d11bbede5f9df471,C1=COc2cc(CN3CCN(c4nccs4)CC3)ccc2O1,TOXRIC_only,2,0259d11bbede5f9df471
354,bd4784f8b5af8f9f5496,C1=COc2cc(CN3CCN(c4nncs4)CC3)ccc2O1,TOXRIC_only,4,bd4784f8b5af8f9f5496
355,c662caf2abdfbc54492c,C1=Cc2cccc(OCC3CNCCO3)c2C1,TOXRIC_only,4,c662caf2abdfbc54492c
356,f49d06c42b1773d55b5b,C1=Cc2ccccc2OC1,TOXRIC_only,2,f49d06c42b1773d55b5b
357,e4ef469f728b9ee4fc76,C1=NCC2c3ccccc3CCc3cccc1c32,TOXRIC_only,2,e4ef469f728b9ee4fc76
358,3dce88ca8e46316c5997,C1=NCCN1,TOXRIC_only,5,3dce88ca8e46316c5997
359,8d556540df79de114e94,C1=NCCS1,TOXRIC_only,1,8d556540df79de114e94
360,f1ed6d810275f93ffcb4,C1=NNC(c2ccccc2)C1,mixed,3,f1ed6d810275f93ffcb4
361,88fa69aaae2582749672,C1=Nc2cc3c(cc2Cn2ccnc21)OCO3,TOXRIC_only,2,88fa69aaae2582749672
362,7291bc65506efbbf2aae,C1=Nc2cccc3cccc(c23)N1,mixed,3,7291bc65506efbbf2aae
363,93c3c568a22980cf60b0,C1=Nc2cccc3cccc(c23)N1CCN1CCCCC1,TOXRIC_only,4,93c3c568a22980cf60b0
364,9955f76aae33d2c7fe84,C1=Nc2cccc3cccc(c23)N1CCN1CCOCC1,TOXRIC_only,5,9955f76aae33d2c7fe84
365,0967f8788e95c2853347,C1=Nc2ccccc2Cn2ccnc21,TOXRIC_only,5,0967f8788e95c2853347
366,323e042cb4b91beefadd,C1=Nc2ccccc2Oc2ccccc21,mixed,3,323e042cb4b91beefadd
367,89c02949d2cb4daac21e,C1=Nn2c(nnc2-c2ccccc2)Sc2nc3ccccc3cc21,TOXRIC_only,2,89c02949d2cb4daac21e
368,e5f879bba782f4f91183,C1C2CC3CC1CC(C14CNCC(CO1)O4)(C2)C3,TOXRIC_only,4,e5f879bba782f4f91183
369,2fb181720dda306201c8,C1C2CC3CC1CC(C2)C3,TOXRIC_only,1,2fb181720dda306201c8
370,4814072a65167ab5831f,C1C2CC3CC1CC(N1CC1)(C2)C3,TOXRIC_only,4,4814072a65167ab5831f
371,26f2ffd5e614ababed4b,C1C2CC3CC1CC(N1CCN(C45CC6CC(CC(C6)C4)C5)CC1)(C2)C3,TOXRIC_only,5,26f2ffd5e614ababed4b
372,95fcd4e1a51107111e70,C1CC2CC1CC2CNC1CC1,TOXRIC_only,4,95fcd4e1a51107111e70
373,033d3d242cd3b1961d9c,C1CC2CCC1CC2,TOXRIC_only,2,033d3d242cd3b1961d9c
374,12cbc81b5a4ff069cbfc,C1CCC(C23COC(C4CCCCC4)(OC2)OC3)CC1,TOXRIC_only,1,12cbc81b5a4ff069cbfc
375,b339b451b65ea8bf0dbf,C1CCC(C2=NCCS2)C1,TOXRIC_only,5,b339b451b65ea8bf0dbf
376,fd300dfc0205e4d91bcc,C1CCC(C2CC(C3CCCCC3)C3CCCCC3O2)CC1,TOXRIC_only,2,fd300dfc0205e4d91bcc
377,163244c1b0f807335400,C1CCC(CN(CCN2CCCCC2)C2CCCCC2)CC1,TOXRIC_only,1,163244c1b0f807335400
378,db99650cbfde93707f36,C1CCC(CN(CCN2CCCCC2)CC2CCCCC2)CC1,TOXRIC_only,4,db99650cbfde93707f36
379,cb2ffc80acc4b72440fe,C1CCC(CN2CCCC2)CC1,TOXRIC_only,3,cb2ffc80acc4b72440fe
380,93a79d40a61813fc2ce4,C1CCC(CN2CCCCC2)CC1,TOXRIC_only,1,93a79d40a61813fc2ce4
381,1149d2e9fc62f9f51ec1,C1CCC(CN2CCCCCC2)CC1,TOXRIC_only,3,1149d2e9fc62f9f51ec1
382,86e37355a92887708939,C1CCC(CNC2CC2)CC1,mixed,2,86e37355a92887708939
383,edad039806af2e469bc7,C1CCC(N(CCN2CCCCC2)C2CCCCC2)CC1,TOXRIC_only,2,edad039806af2e469bc7
384,99139f4035b0774ffcd0,C1CCC(N2CCN(C34CC5CC(CC(C5)C3)C4)CC2)C1,TOXRIC_only,5,99139f4035b0774ffcd0
385,baf7d02e732f9a2280d1,C1CCC(N2CCN(C34CC5CC(CC(C5)C3)C4)CC2)CC1,TOXRIC_only,2,baf7d02e732f9a2280d1
386,7611a84ca86d6e061da5,C1CCC(N2CCN(CC34CC5CC(CC(C5)C3)C4)CC2)C1,TOXRIC_only,5,7611a84ca86d6e061da5
387,b40aaa30c0dc7741c584,C1CCC(N2CCN(CC34CC5CC(CC(C5)C3)C4)CC2)CC1,TOXRIC_only,1,b40aaa30c0dc7741c584
388,7c29452935ee4bff7776,C1CCC(N2CCOCC2)C(SC2CCCCC2N2CCOCC2)C1,TOXRIC_only,1,7c29452935ee4bff7776
389,b108802421af14e3921f,C1CCC(OCCCCCN2CCSC2)CC1,TOXRIC_only,5,b108802421af14e3921f
390,0fdc21125f6026bf1fb1,C1CCC([Si]23OCCN(CCO2)CCO3)CC1,TOXRIC_only,5,0fdc21125f6026bf1fb1
391,bcf3ea79c27f845fa674,C1CCC(c2nc(NC3CC3)nc(N3CCOCC3)n2)C1,TOXRIC_only,4,bcf3ea79c27f845fa674
392,8acf344f8b1341d21135,C1CCC2(C1)SCCS2,TOXRIC_only,5,8acf344f8b1341d21135
393,20f2c24a4564b82b1bd9,C1CCC2(CC1)CSSC2,TOXRIC_only,4,20f2c24a4564b82b1bd9
394,f7bbd85ace6ea3b65d18,C1CCC2(CC1)OCCS2,TOXRIC_only,3,f7bbd85ace6ea3b65d18
395,9f83a9d67b983660c606,C1CCC2(CC1)SCCS2,TOXRIC_only,3,9f83a9d67b983660c606
396,abd6ae4e80e3e97b5959,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,mixed,1,abd6ae4e80e3e97b5959
397,0cffab51430d05c3802b,C1CCC2OCCOCCOCCOC3CCCCC3OCCOCCOCCOC2C1,mixed,1,0cffab51430d05c3802b
